Series Name,Region,Country Name,Дружественная страна?,2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],Представительство McKinsey,Представительство Bain,Представительство BCG,Представительство Deloitte,Представительство PricewaterhouseCoopers,Представительство Ernst & Young,Представительство KPMG,Country Code
Trade (% of GDP),Восточная  Европа,Bosnia and Herzegovina,Да,"98,4320912","94,51612789","82,11126526","96,06508726","107,1400493",,,,Есть,Есть,Есть,Есть,BIH
Trade (% of GDP),Африка,Botswana,Да,"87,45510399","83,09298138","77,66321282","88,82087796","85,48058281",,,,,,Есть,Есть,BWA
Trade (% of GDP),Латинская Америка,Brazil,Да,"28,87620337","28,89025787","32,30207854","38,18142665","39,33999362",Есть,,Есть,Есть,Есть,Есть,Есть,BRA
Trade (% of GDP),,British Virgin Islands,,..,..,..,..,..,,,,,,,,VGB
Trade (% of GDP),,Brunei Darussalam,,"93,89631987","108,5096584","110,2910037","147,1231127","146,9739662",,,,,,Есть,Есть,BRN
Trade (% of GDP),,Bulgaria,,"128,8516588","124,6395998","110,28183","120,9740812","136,2834217",,,,,,,,BGR
Trade (% of GDP),,Burkina Faso,,"60,59562562","58,66416724",..,..,..,,,,,,,,BFA
Trade (% of GDP),,Burundi,,"26,59970246","29,02621","26,77333","28,81866","28,31531999",,,,,,,,BDI
Trade (% of GDP),,Cabo Verde,,"105,8675241","103,2512104","77,81037221","76,96789443","95,49871378",,,,,,,,CPV
Trade (% of GDP),,Cambodia,,"124,8986128","123,5565238","123,5030089","132,2139058","162,4128936",,,,,,Есть,Есть,KHM
Trade (% of GDP),,Cameroon,,"40,58760288","43,37851325","33,7389805","37,06987698","39,91321561",,,,,,Есть,Есть,CMR
Trade (% of GDP),,Canada,,"66,59988585","66,17148528","61,60192354","61,86941598","67,26244013",,,,,,,,CAN
Trade (% of GDP),,Cayman Islands,,"117,1171221","114,8385399","105,6246898",..,..,,,,,,,,CYM
Trade (% of GDP),,Central African Republic,,"49,6602","50,0658","49,52102","44,68553","45,91422637",,,,,,,,CAF
Trade (% of GDP),,Chad,,"74,20475373","74,57052556","68,73036014","82,98477687","90,76282956",,,,,,,,TCD
Trade (% of GDP),,Channel Islands,,..,..,..,..,..,,,,,,,,CHI
Trade (% of GDP),,Chile,,"58,17705063","57,54685753","58,13342703","64,72162465","75,01835435",Есть,,Есть,,,,Есть,CHL
Trade (% of GDP),Восточная Азия,China,Да,"37,5657841","35,89009603","34,75429578","37,30199017","38,14381943",Есть,Есть,Есть,Есть,Есть,Есть,Есть,CHN
Trade (% of GDP),,Colombia,,"36,5347528","37,55853398","34,13146886","40,2455672","48,62639877",Есть,,Есть,,,,Есть,COL
Trade (% of GDP),,Comoros,,"42,99615334","42,26807854","33,72993462","42,27772873","47,78172661",,,,,,,,COM
Trade (% of GDP),,"Congo, Dem. Rep.",,"69,91972915","55,23515804","58,49175733","80,48131142","98,92985947",,,,,,,Есть,COD
Trade (% of GDP),,"Congo, Rep.",,"120,0357623","126,9556106","99,42221889","95,61488589","111,630436",,,,,,,Есть,COG
Trade (% of GDP),Латинская Америка,Costa Rica,Да,"66,94534202","65,76053002","60,13988625","71,88727773","80,01997754",,,Есть,,,,Есть,CRI
Trade (% of GDP),,Cote d'Ivoire,,"46,03750871","44,52749194","41,10945675","45,12434559","52,33567162",,,,,,,Есть,CIV
Trade (% of GDP),,Croatia,,"99,66432676","101,6005084","89,98540001","104,0265295","125,9168065",,,,,,,,HRV
Trade (% of GDP),,Cuba,,"27,08345827","22,82070619","15,68298681","80,02390316",..,,,,,,,,CUB
Trade (% of GDP),,Curacao,,..,..,..,..,..,,,,,,,,CUW
Trade (% of GDP),,Cyprus,,"148,5279626","151,9551846","164,1557391","170,3124696","183,4176343",,,,,,,,CYP
Trade (% of GDP),,Czechia,,"147,9485233","141,7710237","133,1483198","142,4950116","149,7822623",,,,,,,,CZE
Trade (% of GDP),,Denmark,,"106,9749964","110,2248286","103,5122596","112,1802539","128,0000559",,,,,,,,DNK
Trade (% of GDP),,Djibouti,,"300,3986867","320,939003","223,1237803",..,..,,,,,,,,DJI
Trade (% of GDP),,Dominica,,"106,9605042",..,..,..,..,,,,,,,,DMA
Trade (% of GDP),,Dominican Republic,,"52,05596639","51,01114492","44,29365655","52,73486707","56,32268193",Есть,,,,,,Есть,DOM
Trade (% of GDP),,Ecuador,,"46,36213095","46,07682119","41,37523008","51,38600857","57,69026362",Есть,,,,,,,ECU
Trade (% of GDP),Ближний Восток,"Egypt, Arab Rep.",Да,"45,91101967","41,12401716","32,12625557","29,85697348","36,98310488",Есть,,Есть,Есть,Есть,Есть,Есть,EGY
Trade (% of GDP),,El Salvador,,"75,63361689","76,0420131","66,06208243","80,77276203","86,79858733",,,,,,Есть,Есть,SLV
Trade (% of GDP),,Equatorial Guinea,,"103,6456816","94,87879243","89,42737007","102,0672996","102,3246719",,,,,,,,GNQ
Trade (% of GDP),,Eritrea,,..,..,..,..,..,,,,,,,,ERI
Trade (% of GDP),,Estonia,,"145,9202961","143,7545303","138,4663387","156,9580491","171,5674809",,,,,,,,EST
Trade (% of GDP),,Eswatini,,"84,7474885","89,18862154","86,88450516","90,86533232",..,,,,,,,,SWZ
Trade (% of GDP),Африка,Ethiopia,Да,"31,19937494","28,81530101","24,00611364","24,29896725","26,56683564",Есть,,,,,,,ETH
Trade (% of GDP),,Faroe Islands,,"106,8741681","108,3169314","96,90965638","104,8968937",..,,,,,,,,FRO
Trade (% of GDP),Океания,Fiji,Да,"103,2354199","106,6808662","71,73676431","81,88349622","107,8462785",,,,,,,,FJI
Trade (% of GDP),,Finland,,"78,19216832","79,60543321","71,49866828","79,01346401","92,53522025",,,,,,,,FIN
Trade (% of GDP),,France,,"64,4379526","64,14147319","56,86382289","60,8396678","72,14351312",,,,,,,,FRA
Trade (% of GDP),,French Polynesia,,"65,01466285","55,27271821","46,6690215",..,..,,,,,,,,PYF
Trade (% of GDP),,Gabon,,"77,0365977","73,42808945","70,05999659","72,12778277","77,98850724",,,,,,,,GAB
Trade (% of GDP),,"Gambia, The",,"63,10911205","53,26965257","47,50036503","42,0928112","35,33771343",,,,,,,,GMB
Trade (% of GDP),,Georgia,,"111,7555393","118,5993683","93,87579829","102,8211961","115,924353",,,,,,,Есть,GEO
Trade (% of GDP),,Germany,,"88,51987104","87,68640989","80,39830506","88,74277782","98,61915414",,,,,,,,DEU
Trade (% of GDP),,Ghana,,"67,95851835","76,82480183","38,51686166","58,43001363","52,55053285",,,,,,,Есть,GHA
Trade (% of GDP),,Gibraltar,,..,..,..,..,..,,,,,,,,GIB
Trade (% of GDP),,Greece,,"80,15002656","81,88422615","71,67084493","89,46090242","106,9178312",,,,,,,,GRC
Trade (% of GDP),,Greenland,,"89,77669063","92,19075156","82,69992612","85,1523061",..,,,,,,,,GRL
Trade (% of GDP),,Grenada,,..,..,..,..,..,,,,,,,,GRD
Trade (% of GDP),,Guam,,"73,01849406","77,83537543","63,77845736","62,92666993",..,,,,,,,,GUM
Trade (% of GDP),,Guatemala,,"47,01168207","45,51674275","41,143028","49,49153219","54,66995714",,,,,,,Есть,GTM
Trade (% of GDP),,Guinea,,"88,98411154","78,41531323","115,037394","105,8030105","107,4776601",,,,,,,,GIN
Trade (% of GDP),,Guinea-Bissau,,"56,0181155","55,37258558","43,63584037",..,..,,,,,,,,GNB
Trade (% of GDP),,Guyana,,..,..,..,..,..,,,,,,,,GUY
Trade (% of GDP),,Haiti,,"45,13857631","44,56871877","34,45720191","37,16540177","36,52955028",,,,,,,,HTI
Trade (% of GDP),,Honduras,,"103,5511622","98,02758971","85,61941811","100,3806761","105,924722",,,,,,,,HND
Trade (% of GDP),Восточная Азия,"Hong Kong SAR, China",Да,"376,8927735","353,7435211","350,679705","402,5089429","383,7908962",,Есть,,,,,,HKG
Trade (% of GDP),,Hungary,,"163,2605123","160,7513433","155,483815","160,1996774","184,8485399",,,,,,,,HUN
Trade (% of GDP),,Iceland,,"88,63690696","82,85044672","68,01922419","76,78604564","93,35844313",,,,,,,,ISL
Trade (% of GDP),Южная Азия,India,Да,"43,61696933","39,90540353","37,80412536","45,6676832","49,37309406",Есть,Есть,Есть,Есть,Есть,Есть,Есть,IND
Trade (% of GDP),Юго-Восточная Азия,Indonesia,Да,"43,07430896","37,62777754","32,9721754","40,19775125","45,3933054",Есть,Есть,Есть,,,,,IDN
Trade (% of GDP),Ближний Восток,"Iran, Islamic Rep.",Да,"58,38490037","50,75433422","43,81016459","44,37383405","37,67152296",,,,,,,,IRN
Trade (% of GDP),Ближний Восток,Iraq,Да,"65,80179177","68,98993842","57,74231617","62,09562661",..,,,,,,,,IRQ
Trade (% of GDP),,Ireland,,"217,0761319","252,2494982","247,7657633","229,4460365","236,573246",,,,,,,,IRL
Trade (% of GDP),,Isle of Man,,..,..,..,..,..,,,,,,,,IMN
Trade (% of GDP),Ближний Восток,Israel,Да,"58,91495792","56,3464191","50,88337705","54,96292529","60,53492453",,,,,,Есть,Есть,ISR
Trade (% of GDP),,Italy,,"60,30355124","59,87898022","55,27302232","63,10869412","75,83997956",,,,,,,,ITA
Trade (% of GDP),Южная Америка,Jamaica,Да,"89,97790604","90,11060763","65,85976623","73,35370813","73,18118122",,,,,,,Есть,JAM
Trade (% of GDP),,Japan,,"36,6099318","35,21641811","31,36796898","36,94052543",..,,,,,,,,JPN
Trade (% of GDP),Ближний Восток,Jordan,Да,"87,9639085","85,82107451",..,..,..,,,,Есть,Есть,Есть,Есть,JOR
Trade (% of GDP),Центральная Азия,Kazakhstan,Да,"63,52795651","64,85861655","57,02644237","57,54390132",..,Есть,,,Есть,Есть,Есть,Есть,KAZ
Trade (% of GDP),Африка,Kenya,Да,"34,41475318","31,75946673","27,23634937","30,68928192","33,72955056",Есть,,Есть,Есть,Есть,Есть,Есть,KEN
Trade (% of GDP),,Kiribati,,"99,06939163","121,7748016","97,54565891","98,67986799",..,,,,,,,,KIR
Trade (% of GDP),Восточная Азия,"Korea, Dem. People's Rep.",Да,..,..,..,..,..,,,,,,,,PRK
Trade (% of GDP),,"Korea, Rep.",,"78,98886551","75,75713897","69,03404509","80,49233995","96,78306154",,,,,,,,KOR
Trade (% of GDP),,Kosovo,,"86,31508467","85,75340851","75,60801713","98,63843049","109,2847298",,,,,,,,XKX
Trade (% of GDP),Ближний Восток,Kuwait,Да,"103,1154584","98,18294424",..,..,..,Есть,,,,,,Есть,KWT
Trade (% of GDP),Центральная Азия,Kyrgyz Republic,Да,"98,8755599","99,37307655","83,47131195","105,7100897",..,,Есть,,Есть,Есть,Есть,Есть,KGZ
Trade (% of GDP),,Lao PDR,,..,..,..,..,..,,,,,,,Есть,LAO
Trade (% of GDP),,Latvia,,"123,5823616","120,2879397","118,831064","130,7864613","146,4976591",,,,,,,,LVA
Trade (% of GDP),,Lebanon,,"68,2573073","62,98091601","50,12980429","78,8286204",..,,,,,,,Есть,LBN
Trade (% of GDP),Африка,Lesotho,Да,"142,630087","136,4674321","134,4501352","139,069304",..,,,,,,,,LSO
Trade (% of GDP),,Liberia,,..,..,..,..,..,,,,,,,,LBR
Trade (% of GDP),,Libya,,"63,7811336","78,20912785",..,..,..,,,,,,,,LBY
Trade (% of GDP),,Liechtenstein,,..,..,..,..,..,,,,,,,,LIE
Trade (% of GDP),,Lithuania,,"148,5947801","149,3067381","137,0331649","156,5363463","177,10378",,,,,,,,LTU
Trade (% of GDP),,Luxembourg,,"362,4239045","377,8430014","365,2157924","388,1204334","384,4778485",,,,,,,,LUX
Trade (% of GDP),,"Macao SAR, China",,"115,6306648","114,3922968","121,0394348","163,9015247","183,0923625",,,,,,,,MAC
Trade (% of GDP),Африка,Madagascar,Да,"67,84150467","62,60132305","49,01070737","54,45704159","71,22223541",,,,,,,,MDG
Trade (% of GDP),,Malawi,,..,..,..,..,..,,,,,,,,MWI
Trade (% of GDP),Юго-Восточная Азия,Malaysia,Да,"130,4026255","123,028562","116,8285861","130,5698505","140,7455479",Есть,,Есть,,,Есть,Есть,MYS
Trade (% of GDP),Южная Азия,Maldives,Да,"153,8325542","147,8509937","117,7780717","143,0852728",..,,,,,,Есть,Есть,MDV
Trade (% of GDP),,Mali,,"60,1447828","63,65870276","66,99057428","67,20994467","68,82822823",,,,,,,,MLI
Trade (% of GDP),,Malta,,"307,4434112","315,95166","343,3620653","323,039071","324,632179",,,,,,,,MLT
Trade (% of GDP),,Marshall Islands,,"129,0022856","152,2669645","108,4142388","116,2039804",..,,,,,,,,MHL
Trade (% of GDP),,Mauritania,,"89,14672949","96,18448364","94,65592645","100,3930214","124,1718486",,,,,,,,MRT
Trade (% of GDP),Африка,Mauritius,Да,"98,08717981","96,28886875","85,88373503","98,23502488","119,268692",,,,,,,Есть,MUS
Trade (% of GDP),Латинская Америка,Mexico,Да,"80,55938423","77,89734695","76,93861367","83,94190361","89,48105697",Есть,Есть,Есть,,,,Есть,MEX
Trade (% of GDP),,"Micronesia, Fed. Sts.",,"100,8514618","104,9514563","89,04411765","93,50816241","101,3593914",,,,,,,,FSM
Trade (% of GDP),Восточная  Европа,Moldova,Да,"87,44678743","87,63223711","79,26572212","88,47088654","110,8855799",,,,Есть,Есть,Есть,Есть,MDA
Trade (% of GDP),,Monaco,,..,..,..,..,..,,,,,,,,MCO
Trade (% of GDP),Восточная Азия,Mongolia,Да,"126,3558732","124,3965146","112,8386476","119,0980784","144,9503317",,,,,,Есть,Есть,MNG
Trade (% of GDP),,Montenegro,,"109,6092968","108,8445841","87,00602224","105,0299932","128,6511381",,,,,,,,MNE
Trade (% of GDP),Африка,Morocco,Да,"77,25488752","75,99811588","68,84726822","74,95168025","98,64838214",Есть,,Есть,,,Есть,,MAR
Trade (% of GDP),Африка,Mozambique,Да,"127,2041569","111,9989204","95,06095388","100,217216",..,,,,,,,Есть,MOZ
Trade (% of GDP),Юго-Восточная Азия,Myanmar,Да,"62,44890703","60,68898922","64,9006571","65,83833459","72,37291008",,,,,,,Есть,MMR
Trade (% of GDP),Африка,Namibia,Да,"81,71386679","82,90115207","76,92524237","82,00360342","94,00866051",,,,Есть,,Есть,Есть,NAM
Trade (% of GDP),,Nauru,,"140,2366864",156,"134,9462366","133,3333333","171,1538462",,,,,,,,NRU
Trade (% of GDP),,Nepal,,"48,44738695","49,24952659","40,9188656","43,05380479","49,39885419",,,,,,,,NPL
Trade (% of GDP),,Netherlands,,"158,8232102","155,2706766","146,461778","155,8613394","175,8505758",,,,,,,,NLD
Trade (% of GDP),,New Caledonia,,..,..,..,..,..,,,,,,,,NCL
Trade (% of GDP),,New Zealand,,"55,80297227","54,38418041","43,97504538","48,2005209",..,,,,,,,,NZL
Trade (% of GDP),,Nicaragua,,"93,98475385","94,04228105","88,9302817","106,6814867","115,179942",,,,,,,,NIC
Trade (% of GDP),,Niger,,"38,13411322","37,71436553","36,06190564","37,51110457","38,76371594",,,,,,,,NER
Trade (% of GDP),,Nigeria,,"33,00783349","34,02387783","16,3521874","22,57653861",..,Есть,,Есть,,,,,NGA
Trade (% of GDP),,North Macedonia,,"133,2152076","138,5762318","128,2412581","148,468967","170,8182511",,,,,,,,MKD
Trade (% of GDP),,Northern Mariana Islands,,"108,6856264","104,5723963","77,38927739",..,..,,,,,,,,MNP
Trade (% of GDP),,Norway,,"70,00319579","70,89582053","65,35397904","70,54572825","82,99882227",,,,,,,,NOR
Trade (% of GDP),Ближний Восток,Oman,Да,"89,27921783","86,47613366","91,8757004","93,91614616",..,,,,,,Есть,Есть,OMN
Trade (% of GDP),Ближний Восток,Pakistan,Да,"27,62605637","28,9055758","26,71628046","27,05014373","32,3205856",Есть,,,,,Есть,Есть,PAK
Trade (% of GDP),,Palau,,..,..,..,..,..,,,,,,,,PLW
Trade (% of GDP),,Panama,,..,..,..,..,..,Есть,,Есть,,,,Есть,PAN
Trade (% of GDP),,Papua New Guinea,,..,..,..,..,..,,,,,,,,PNG
Trade (% of GDP),,Paraguay,,"72,06922363","71,22216173","62,76021747","69,74227302","73,85456069",,,,,,,,PRY
Trade (% of GDP),Латинская Америка,Peru,Да,"48,63147017","46,94350538","43,83468288","55,96953979","58,41257082",Есть,,Есть,,,,Есть,PER
Trade (% of GDP),Юго-Восточная Азия,Philippines,Да,"72,1633983","68,84184226","58,1695603","63,48461049","72,41668659",Есть,Есть,Есть,,,Есть,Есть,PHL
Trade (% of GDP),,Poland,,"103,4504958","102,6887138","100,3242114","112,4455972","122,3236763",,,,,,,,POL
Trade (% of GDP),,Portugal,,"86,42876093","86,56471741","76,23748846","86,12020492","102,6356291",,,,,,,,PRT
Trade (% of GDP),,Puerto Rico,,"106,0011034","107,5714568","103,5096174","96,8021668","98,1145116",,,,,,,,PRI
Trade (% of GDP),,Qatar,,"91,83844898","90,04637555","90,01909489","93,04586581",..,Есть,Есть,,,,,Есть,QAT
Trade (% of GDP),,Romania,,"86,4706703","84,50306102","78,05911338","86,97655487","91,97880233",,,,,,,,ROU
Trade (% of GDP),,Russian Federation,,"51,58090037","49,22875366","45,9669082","50,55774419","43,77411441",,,,,,,,RUS
Trade (% of GDP),,Rwanda,,"55,79219941","57,99037064","55,19588216","54,70750516","60,37502866",,,,,,,Есть,RWA
Trade (% of GDP),,Samoa,,"78,93496843","83,33107958","77,4836","60,89415418","65,02405244",,,,,,,,WSM
Trade (% of GDP),,San Marino,,"309,4879564","307,2647781","304,9031677","342,470174",..,,,,,,,,SMR
Trade (% of GDP),,Sao Tome and Principe,,..,..,..,..,..,,,,,,,,STP
Trade (% of GDP),Ближний Восток,Saudi Arabia,Да,"61,95558963","60,1981894","49,71347112","57,50927644","63,13391113",Есть,Есть,,,,,Есть,SAU
Trade (% of GDP),,Senegal,,"61,78983948","64,23625061","60,04687161","69,12482996","80,64765619",,,,,,,Есть,SEN
